gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,123.01799999999999,8309.455000000002,0
Male,0,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,91.81400000000001,6090.150000000001,0
Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),46.632,1593.68,1
Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.064,3626.7000000000003,0
Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),126.78799999999998,8561.135,0
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.561999999999998,270.875,0
Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),126.03399999999999,7631.745000000001,1
Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.554,6096.805,0
Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.852,567.765,0
Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.29,1715.23,0
Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),105.792,3572.3050000000003,0
Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.34799999999998,4645.245,0
Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.31599999999999,4060.32,0
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.142,93.66500000000002,1
Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.664,1335.4550000000002,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,79.634,75.51500000000001,1
Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.663999999999998,1349.0950000000003,0
Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.704,6157.415,0
Female,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),64.496,2218.0950000000003,0
Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.16999999999999,7357.845,0
Female,0,Yes,Yes,24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),93.728,2606.2300000000005,0
Male,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,71.514,1532.96,0
Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.29799999999999,6879.895,0
Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.966,814.88,1
Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.011999999999997,1641.31,0
Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.91,2582.6900000000005,1
Female,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.576,3164.7550000000006,0
Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,108.28599999999999,5925.150000000001,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.083999999999996,21.89,0
Female,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),134.618,7618.49,0
Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.03999999999999,1655.9950000000001,0
Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.793999999999997,721.4350000000001,1
Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.303999999999995,117.20500000000001,1
Female,1,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.69,4222.625,0
Male,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,132.82,9165.145000000002,0
Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),87.63799999999999,5178.635000000001,0
Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.512,1166.66,1
Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),119.77,6619.415,1
Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.63799999999999,259.21500000000003,0
Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.432,1009.1950000000002,0
Female,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.682,1002.7600000000001,0
Female,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),62.465999999999994,3739.835,0
Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,74.93599999999999,191.62,0
Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.102,252.34000000000003,0
Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.794,76.61500000000001,1
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.141999999999996,91.19000000000001,0
Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.26599999999999,2541.22,0
Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,104.16799999999999,552.86,1
Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.904,4527.765,1
Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),127.368,6720.615,0
Male,0,No,No,56,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),50.692,2880.1300000000006,0
Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.851999999999997,1403.435,0
Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.38799999999999,4348.465,0
Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.2,458.095,0
Female,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.593999999999998,2013.055,0
Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.779999999999998,402.38000000000005,0
Female,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,75.22599999999998,1470.48,0
Male,0,No,Yes,24,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),74.82,2122.945,0
Male,0,No,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.436,737.715,0
Female,0,No,No,56,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,75.51599999999999,4231.425,0
Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.574,795.6850000000001,0
Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),122.032,8124.655000000001,0
Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.252,6466.79,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.27799999999999,87.50500000000001,1
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.619999999999997,299.20000000000005,0
Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.463999999999995,1044.78,0
Female,0,Yes,Yes,58,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,57.826,3531.385,0
Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.97599999999998,6555.2300000000005,0
Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.91,367.015,0
Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.838,3762.55,0
Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,104.45799999999998,2049.19,0
Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.866,954.03,0
Male,0,No,No,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,56.839999999999996,1420.4850000000001,0
Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.002,2678.6650000000004,1
Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.548,817.355,0
Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.503999999999998,1191.3000000000002,0
Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),116.58,6631.900000000001,0
Male,0,No,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,105.85,5212.130000000001,0
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.48799999999999,6556.55,0
Female,1,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.36,199.76000000000002,1
Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),109.38799999999999,2947.67,0
Female,1,Yes,No,14,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.6,1385.285,0
Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,103.87799999999999,3821.895,1
Male,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.02799999999999,910.855,0
Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,121.104,1189.5950000000003,1
Female,0,No,Yes,17,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,57.362,1231.285,0
Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.721999999999998,392.70000000000005,0
Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.89999999999999,1787.5000000000002,1
Male,1,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),105.55999999999999,3498.55,0
Male,0,Yes,No,64,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),45.413999999999994,2962.025,0
Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),126.904,6877.97,0
Male,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,123.88799999999999,8385.52,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.104,269.115,1
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.721999999999998,46.69500000000001,0
Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.387999999999998,1556.28,0
Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.986,2059.42,0
Female,1,No,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.58,2822.9300000000003,0
Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.05799999999999,3350.7650000000003,1
Female,0,No,No,27,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,70.64399999999999,2237.235,0
Female,0,No,No,64,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),51.736,3363.965,0
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.114,149.32500000000002,0
Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),65.076,2625.5350000000003,0
Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.464,4734.015,0
Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),122.032,6847.9400000000005,0
Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,97.788,1439.2400000000002,1
Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),94.94599999999998,1991.9350000000002,0
Male,1,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,93.322,3478.9150000000004,0
Male,0,Yes,Yes,17,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),35.205999999999996,746.6250000000001,0
Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.734,5348.75,0
Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,132.356,7845.365,0
Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.258,332.86000000000007,0
Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.736,102.79500000000002,0
Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,96.57,1772.2650000000003,0
Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.548,536.745,0
Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),104.69,7024.545,0
Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),133.284,8627.905,0
Male,0,No,Yes,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),63.626,2410.87,0
Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.083999999999996,50.325,0
Female,0,No,Yes,19,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.51,1392.985,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.142,76.94500000000001,1
Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,102.19599999999998,6079.425,0
Female,0,Yes,Yes,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),92.85799999999999,4446.42,0
Female,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,6168.525000000001,0
Female,0,Yes,No,37,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),75.22599999999998,3199.02,0
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.214,76.06500000000001,1
Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.91,1087.955,0
Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.99999999999999,4632.705000000001,1
Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),104.864,3102.715,0
Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,97.49799999999999,3200.945,0
Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.25999999999999,1164.075,1
Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.702,2891.46,1
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.736,49.06,0
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.026,21.835000000000004,0
Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,86.24599999999998,5235.505000000001,0
Male,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,75.16799999999999,1293.16,0
Male,1,No,No,6,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.63399999999999,579.6450000000001,1
Male,0,No,Yes,42,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.70400000000001,3338.885,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.432,22.220000000000002,0
Female,0,No,Yes,42,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),52.837999999999994,2319.185,0
Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.695999999999998,1963.3900000000003,0
Male,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,72.036,1206.3150000000003,0
Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.302,50.54500000000001,1
Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,111.244,3019.7200000000003,1
Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.141999999999996,1539.285,0
Male,1,Yes,Yes,16,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,46.45799999999999,968.2200000000001,1
Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),121.56799999999998,4275.095,0
Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.156,1395.735,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,104.22599999999998,273.24,0
Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),132.29799999999997,9315.020000000002,0
Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,40.773999999999994,1156.155,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.678,136.895,0
Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),125.512,2424.07,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.083999999999996,122.155,0
Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),134.734,4341.59,0
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),86.362,243.21,0
Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.28999999999999,3880.36,1
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.942,166.925,0
Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,103.24,6488.460000000001,0
Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,50.402,380.05,0
Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),82.76599999999999,567.325,0
Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.38599999999998,7117.110000000001,0
Female,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.504,628.5950000000001,0
Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.026,1577.18,0
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.478,685.19,1
Female,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,90.712,2286.845,0
Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.316,648.1750000000001,0
Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.594,331.54,1
Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.561999999999998,374.93500000000006,0
Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.36,78.10000000000001,1
Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,97.788,5408.04,0
Female,0,Yes,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.55,486.42,1
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.432,92.12500000000001,0
Female,1,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.736,1064.69,0
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.16,389.45500000000004,1
Male,0,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.134,184.96500000000003,1
Female,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.00599999999999,1512.6650000000002,1
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.722,104.995,1
Male,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,125.80199999999999,7894.205000000001,1
Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),119.364,7688.67,0
Female,0,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.976,1652.9150000000002,1
Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.083999999999996,661.705,0
Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.56799999999998,1070.795,1
Male,0,No,No,23,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,28.826,866.855,0
