gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,Yes,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,53.83800000000001,1402.9575000000002,0
Female,0,Yes,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),72.144,4923.6075,0
Female,0,Yes,Yes,59,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),76.41000000000001,4476.6225,0
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.844,20.265,0
Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.384000000000004,762.4050000000001,0
Female,0,Yes,No,46,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.804,2919.63,0
Male,1,Yes,No,38,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.266000000000005,2326.17,0
Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),116.91000000000001,7119.1050000000005,0
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,95.31,1533.6825000000001,1
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.006,20.4225,1
Male,1,No,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.70400000000001,5898.6375,1
Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.79,1631.7,1
Female,0,No,No,12,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,49.572,728.1225000000001,0
Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.790000000000003,648.5325,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.816,21.21,1
Male,0,No,No,66,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),38.61,2616.8625,0
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.074,5280.5025000000005,0
Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,101.84400000000001,5890.6575,0
Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.486,1784.1075,0
Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.244,4420.4475,0
Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),41.958000000000006,1076.4075000000003,0
Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.45600000000002,6167.4375,0
Male,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.57200000000002,6828.36,0
Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,60.42600000000001,1136.94,0
Female,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,67.662,2388.645,1
Male,1,Yes,No,35,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.838000000000005,1003.5375,0
Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,64.26,137.025,0
Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),42.552,866.67,0
Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,75.76200000000001,4704.735,0
Male,1,No,Yes,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),102.384,5527.515,0
Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.14,1496.1450000000002,0
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.754,1829.625,0
Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.546,905.52,0
Female,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.64200000000001,3310.125,1
Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,61.236000000000004,119.2275,1
Male,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.88200000000002,7288.26,1
Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.552,1616.4225000000001,1
Male,1,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.52000000000001,5151.0375,0
Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.09200000000001,5723.235,0
Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.758,1348.41,1
Male,1,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.158,1860.8625000000002,1
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.156000000000006,58.48500000000001,1
Female,0,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),83.538,5827.6050000000005,0
Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),112.37400000000001,5844.72,0
Female,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.44800000000001,1214.1675,0
Female,0,No,Yes,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.128,7606.935,0
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.84400000000001,445.6725,1
Male,0,No,No,7,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,31.860000000000003,268.0125,1
Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.19,1131.8475,0
Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.88600000000001,3568.8450000000003,0
Female,0,No,No,57,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,57.888000000000005,3398.9025,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.97200000000001,79.69500000000001,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,97.686,623.1225000000001,1
Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.254,1956.045,0
Male,1,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.162,52.6575,1
Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.62200000000001,402.8325,0
Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),100.33200000000001,3548.2125,0
Male,1,Yes,No,50,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,64.854,3391.1325,1
Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.406,78.1725,1
Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),102.00600000000001,5294.8875,0
Female,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),81.75600000000001,4070.0099999999998,0
Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,112.37400000000001,7234.5,1
Female,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),64.584,3408.7725,0
Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.114,570.99,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.924,206.79749999999999,1
Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),123.66000000000001,4753.8225,1
Female,0,Yes,Yes,27,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),71.604,2019.6750000000002,0
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.216,26.46,1
Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,118.31400000000001,6424.8975,0
Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.168000000000003,131.25,0
Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,122.688,6607.335,0
Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.060000000000002,1275.855,0
Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),85.968,5734.5225,0
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.382,142.5375,0
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.248000000000005,122.42999999999999,0
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.0,1049.4225000000001,1
Male,0,No,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),81.108,5603.1675000000005,0
Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.38200000000002,1667.6625000000001,0
Male,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.35200000000002,1128.015,1
Female,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.08600000000001,6534.465,0
Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.924000000000003,1188.075,0
Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.42200000000001,5967.780000000001,0
Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),62.85600000000001,4001.34,0
Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.118,6793.6050000000005,0
Female,0,No,No,16,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.876000000000005,745.5525,0
Male,0,Yes,No,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,58.968,981.54,0
Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.81,2199.75,1
Male,1,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.92,4981.567500000001,0
Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),97.686,6116.775000000001,0
Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,100.60200000000002,6686.61,0
Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),115.614,7499.625,0
Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.270000000000003,1819.8075000000001,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.918,419.21250000000003,0
Male,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),76.41000000000001,3067.8375,0
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,112.428,568.995,1
Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),97.09200000000001,2859.3075000000003,0
Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),124.79400000000001,8533.980000000001,1
Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.892,1952.16,0
Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.48800000000001,51.03,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.418,92.7675,1
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),85.53600000000002,4819.8675,0
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,89.64,5970.09,1
Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),114.58800000000001,6058.2375,1
Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.974,630.1575,0
Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.78,599.6025,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.951999999999998,64.1025,0
Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.492,990.0975000000001,0
Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,97.578,200.025,0
Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.21000000000001,4322.745,0
Male,0,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.818,1364.79,0
Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.978,724.2375000000001,0
Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.0,1580.3025,0
Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,124.09200000000001,8921.535000000002,0
Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.32600000000001,50.8725,0
Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.404000000000003,1307.3025,0
Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,37.260000000000005,293.21250000000003,1
Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.568000000000005,1342.95,0
Male,1,Yes,No,43,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),64.69200000000001,2957.4825,1
Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,58.968,648.7425000000001,0
Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.14,190.73250000000002,0
Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),119.50200000000001,6852.9825,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.546,40.0575,0
Male,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.26,4352.04,0
Female,0,Yes,Yes,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,75.00600000000001,500.90250000000003,0
Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),123.22800000000001,8490.72,0
Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,96.876,5200.5975,0
Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),101.79,7192.2375,0
Female,0,No,No,39,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.72600000000001,3542.07,0
Female,1,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.80200000000002,4830.735,1
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.654000000000003,376.425,0
Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.044,2560.53,0
Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,59.508,1539.405,0
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.57200000000002,868.8225000000001,0
Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),115.236,7751.3625,0
Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),72.198,4986.135,0
Female,0,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),91.584,6348.405000000001,0
Female,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.144,4168.92,0
Female,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.0,1573.2675,0
Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.88200000000002,1913.0475000000001,0
Male,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.568000000000005,986.79,0
Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.302,625.275,0
Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.23400000000001,2698.71,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.714,194.82750000000001,1
Female,1,Yes,No,52,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.782000000000004,2980.4775000000004,0
Male,0,Yes,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.07000000000001,4258.275000000001,0
Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.114,73.0275,1
Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.054000000000002,1333.7625,0
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.73200000000001,331.065,1
Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.736,815.0625,0
Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.486,1703.5725000000002,1
Male,0,No,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),64.206,1582.3500000000001,0
Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.60600000000001,895.7550000000001,1
Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.444,4401.7575,0
Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.32200000000002,4972.1175,0
Female,0,No,No,30,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,64.152,2050.44,0
Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.66600000000001,6004.11,0
Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),112.21200000000002,7105.455000000001,0
Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,108.0,4422.1275000000005,1
Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.224,685.8075,0
Male,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.518000000000004,1125.18,0
Male,0,No,No,8,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.050000000000004,638.4,1
Female,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.07000000000001,2401.6125,1
Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.578,2350.425,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.59,83.2125,1
Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.93400000000001,7462.35,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.59400000000001,79.3275,0
Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,128.088,8389.5525,0
Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,104.22000000000001,1461.8625,0
Male,0,No,No,33,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.632,2623.32,1
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.114,231.78750000000002,0
Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,101.68200000000002,4628.8725,0
Male,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,53.514,922.2675,1
Male,1,Yes,Yes,32,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.134,2884.56,0
Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.844,935.0250000000001,0
Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.52200000000002,4069.17,0
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.330000000000002,20.7375,0
Female,0,No,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),93.36600000000001,5434.0650000000005,0
Female,0,No,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),78.84,5528.46,0
Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.086000000000002,347.34000000000003,0
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.35200000000002,314.685,1
Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.6,222.54749999999999,0
Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.788,1310.1375,0
Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.458,6472.935,0
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.03200000000001,162.54000000000002,0
